timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537456273.014198,-1.946290,1.287388,2.973352,0.435099,-0.228748,-0.030775,-0.260145,-0.960108,0.102549,0.015577,0.019724,-0.081553,-2.635210,-37.676010,24.923523,,,,,,,
1537456273.044065,-2.004279,1.283093,3.030190,0.575240,0.024542,0.015696,-0.257505,-0.958898,0.119184,-0.095187,-0.194895,0.133028,-2.269243,-36.949806,25.567444,,,,,,,
1537456273.073932,-2.027943,1.271744,3.060154,0.251080,0.081812,0.279379,-0.264361,-0.955616,0.130039,-0.220197,-0.262630,0.057049,-2.398218,-36.592964,25.731445,,,,,,,
1537456273.103799,-2.019117,1.264853,3.047314,-0.115638,-0.148436,0.300174,-0.271427,-0.953563,0.130553,-0.164242,-0.210759,0.002184,-2.829714,-36.894943,25.842285,,,,,,,
1537456273.133668,-1.991417,1.249282,3.019473,0.051748,0.282981,0.785424,-0.288459,-0.948758,0.129033,-0.021447,-0.025485,-0.109303,-2.904699,-36.757431,25.662048,,,,,,,
1537456273.163535,-2.005137,1.218288,3.040704,1.262968,-0.107847,0.852858,-0.313194,-0.938510,0.145286,-0.102089,-0.209012,-0.254005,-3.910351,-36.396355,25.610168,,,,,,,
1537456273.193402,-2.123454,1.175651,-3.123588,2.274652,-0.355793,0.356999,-0.327636,-0.922940,0.202075,-0.105073,0.051480,-0.088108,-4.395023,-35.540268,26.124084,,,,,,,
1537456273.223269,-2.196012,1.135972,-3.049020,0.677313,0.147379,0.899616,-0.341565,-0.906944,0.246546,0.101224,-0.118416,0.108175,-4.880711,-33.517044,27.565491,,,,,,,
1537456273.253137,-2.111400,1.113861,-3.127817,-1.094880,0.302029,1.187680,-0.378283,-0.897409,0.227064,-0.086332,0.011484,-0.013212,-6.283817,-33.379890,26.824524,,,,,,,
1537456273.283004,-2.030660,1.106448,3.059803,-1.004342,-0.314888,0.832110,-0.401315,-0.894114,0.198763,-0.194739,-0.105551,0.137267,-6.670975,-34.290268,25.796936,,,,,,,
1537456273.312871,-1.964832,1.087672,2.992981,-0.427650,0.581817,1.158716,-0.428946,-0.885548,0.178347,-0.112451,-0.242534,0.306394,-7.644279,-35.372753,24.430054,,,,,,,
1537456273.342738,-1.914671,1.046274,2.964608,0.509870,0.891547,1.619663,-0.471478,-0.865563,0.168837,-0.096622,-0.165885,0.059434,-8.798275,-35.341957,23.882935,,,,,,,
1537456273.372606,-1.905583,0.991244,2.983178,1.038147,0.797977,1.578966,-0.517242,-0.836708,0.179939,0.044250,-0.080101,-0.000664,-11.101063,-34.544857,23.837891,,,,,,,
1537456273.402472,-1.900045,0.946847,3.002660,0.544624,0.790111,0.981674,-0.552860,-0.811578,0.188904,0.230365,0.017617,-0.011429,-12.106728,-33.663910,23.906372,,,,,,,
1537456273.432340,-1.843207,0.910422,2.981217,-0.459220,1.694976,1.464857,-0.590790,-0.789763,0.165041,0.348175,0.128890,-0.067476,-14.615479,-33.426239,22.963013,,,,,,,
1537456273.462207,-1.724643,0.893835,2.879849,-3.107046,0.839596,0.749368,-0.619027,-0.779480,0.095994,0.330437,0.223709,-0.115373,-15.854160,-33.731197,21.648804,,,,,,,
1537456273.492075,-1.614479,0.862207,2.764985,-0.908327,1.147674,1.672008,-0.650141,-0.759280,0.028418,0.083857,0.136600,-0.257483,-17.497398,-35.656425,17.809082,,,,,,,
1537456273.521942,-1.602843,0.830430,2.783841,0.787841,0.607484,0.005885,-0.674210,-0.738221,0.021614,0.247437,0.120561,-0.032966,-18.838207,-35.104721,17.292664,,,,,,,
1537456273.551809,-1.598226,0.838391,2.794290,0.176986,0.393738,0.044491,-0.668406,-0.743569,0.018339,0.211756,-0.133720,0.023684,-19.246124,-34.987957,16.689392,,,,,,,
1537456273.581676,-1.603187,0.826461,2.804820,0.231563,0.115458,0.512856,-0.677125,-0.735539,0.021940,0.092607,0.299732,-0.135939,-19.467434,-34.827534,16.553589,,,,,,,
1537456273.611544,-1.599625,0.790201,2.822492,0.926166,0.967936,1.831403,-0.703408,-0.710495,0.020284,0.458321,-0.127426,-0.156102,-20.618145,-33.891434,15.931458,,,,,,,
1537456273.641411,-1.624328,0.718266,2.883990,1.747333,0.640414,2.568913,-0.751867,-0.658080,0.040288,0.108587,0.075622,0.122569,-22.060051,-32.356350,15.923828,,,,,,,
1537456273.671278,-1.648317,0.632746,2.937431,1.511947,0.145258,2.688498,-0.803983,-0.591362,0.062451,0.023312,0.158989,0.142124,-24.564175,-28.023876,16.494141,,,,,,,
1537456273.701145,-1.669982,0.547380,2.964940,0.614632,-0.464640,2.793335,-0.849693,-0.520452,0.084555,0.173667,-0.012691,0.280603,-25.506260,-26.073317,16.909851,,,,,,,
1537456273.731013,-1.671254,0.453691,2.951188,-0.619491,0.320864,3.615107,-0.894302,-0.438286,0.090143,0.294327,-0.264686,0.414022,-27.129208,-22.465302,17.482727,,,,,,,
1537456273.760880,-1.616360,0.339525,2.897851,-1.746925,1.424447,3.881514,-0.941933,-0.333040,0.042948,0.003334,-0.235930,0.200567,-28.472023,-20.368095,16.864929,,,,,,,
1537456273.790747,-1.561528,0.246252,2.832652,-2.084476,0.742767,2.448083,-0.969790,-0.243771,-0.008988,-0.101789,-0.082417,-0.020080,-30.823410,-17.408218,14.697021,,,,,,,
1537456273.820615,-1.535569,0.191000,2.770174,-1.988467,0.386214,1.599054,-0.981204,-0.189841,-0.034580,0.010898,-0.231577,-0.090085,-31.779156,-15.979549,13.758057,,,,,,,
1537456273.850482,-1.505376,0.137402,2.719009,-1.572555,1.109629,1.739884,-0.988455,-0.136971,-0.064757,0.049490,-0.241386,-0.104188,-32.411579,-15.419750,13.203125,,,,,,,
1537456273.880349,-1.476380,0.098414,2.684915,-0.993927,0.270366,0.672902,-0.990728,-0.098256,-0.093820,-0.062022,-0.048778,-0.216116,-33.228481,-13.696880,11.886047,,,,,,,
1537456273.910216,-1.490065,0.089911,2.663388,-0.569739,-0.929499,0.148048,-0.992716,-0.089790,-0.080318,0.220652,0.019248,-0.084493,-33.089222,-13.223457,12.283264,,,,,,,
1537456273.940084,-1.530926,0.069767,2.643845,-1.769983,-3.120603,0.536380,-0.996774,-0.069711,-0.039763,-0.108557,0.198129,0.338378,-32.282269,-12.381721,14.485779,,,,,,,
1537456273.969951,-1.526033,0.077160,2.546252,-2.929763,0.993546,-0.049789,-0.996025,-0.077084,-0.044616,0.132866,-0.066578,-0.212419,-31.777500,-14.002506,14.783875,,,,,,,
1537456273.999818,-1.514909,0.056275,2.515809,-0.031972,-0.227977,1.048547,-0.996858,-0.056245,-0.055769,0.483903,0.216844,-0.384752,-32.269165,-15.241207,14.057617,,,,,,,
1537456274.029685,-1.521168,0.021792,2.523972,0.152493,-0.217668,1.317608,-0.998531,-0.021791,-0.049596,-0.135380,-0.064208,0.209112,-32.120968,-14.611969,14.308655,,,,,,,
1537456274.059553,-1.569183,-0.027391,2.513500,-0.151046,-2.095898,1.872182,-0.999623,0.027388,-0.001613,0.274159,-0.351988,-0.230687,-31.823551,-12.879124,15.925781,,,,,,,
1537456274.089420,-1.617648,-0.060634,2.539019,0.908244,-2.049723,0.242782,-0.997066,0.060597,0.046748,-0.724461,0.156414,-0.468074,-31.219631,-12.001293,17.313171,,,,,,,
1537456274.119286,-1.638656,-0.070031,2.532412,-0.458284,0.152850,0.383068,-0.995252,0.069973,0.067642,-0.041171,-0.079937,0.400529,-30.109303,-11.420540,18.994263,,,,,,,
1537456274.149153,-1.647570,-0.072879,2.521822,-0.160960,-0.277670,0.139446,-0.994407,0.072814,0.076495,0.040442,-0.285384,-0.000460,-30.175648,-11.649605,19.595642,,,,,,,
1537456274.179021,-1.652835,-0.081077,2.510786,-0.508130,-0.300748,0.189287,-0.993362,0.080989,0.081677,-0.237260,-0.132838,-0.082058,-29.817497,-11.517628,20.307861,,,,,,,
1537456274.208888,-1.675626,-0.077115,2.503117,0.149651,-0.320925,0.063413,-0.991554,0.077039,0.104326,0.292884,-0.289960,0.145292,-29.379055,-11.937550,21.150574,,,,,,,
1537456274.238755,-1.677665,-0.059727,2.535876,1.665297,-0.427762,-1.817065,-0.992521,0.059691,0.106475,0.352796,-0.131026,0.020508,-28.776089,-11.642094,22.287842,,,,,,,
1537456274.268622,-1.701371,0.003247,2.601033,1.656895,-1.343572,-2.439319,-0.991481,-0.003247,0.130203,0.103801,-0.203754,0.082413,-27.841427,-11.493721,23.595032,,,,,,,
1537456274.298490,-1.751262,0.059464,2.656084,1.739932,-0.888010,-1.813339,-0.982021,-0.059429,0.179170,-0.058369,-0.115970,-0.033876,-25.236279,-11.859459,26.668884,,,,,,,
1537456274.328357,-1.744739,0.096292,2.735052,2.762093,0.736968,-1.790655,-0.980347,-0.096143,0.172265,-0.120575,0.129529,-0.021692,-24.344696,-11.104858,27.654724,,,,,,,
1537456274.358224,-1.707461,0.130480,2.801037,0.419122,1.663130,-0.441823,-0.982254,-0.130110,0.135081,-0.391693,0.482039,-0.834727,-24.897289,-8.793671,27.947632,,,,,,,
1537456274.388092,-1.687339,0.157704,2.826603,0.631612,0.636882,-0.617626,-0.980891,-0.157051,0.114836,-0.030203,0.093971,-0.229200,-25.414211,-8.755478,27.357239,,,,,,,
1537456274.417959,-1.705482,0.151703,2.822491,-0.756548,-0.936395,0.517662,-0.979562,-0.151122,0.132737,-0.098868,0.195403,0.238678,-25.564350,-8.423920,26.878967,,,,,,,
1537456274.447826,-1.715481,0.145304,2.824330,0.920565,0.252168,0.066865,-0.979123,-0.144793,0.142661,-0.083499,0.027636,0.237191,-24.761944,-8.188183,27.288086,,,,,,,
1537456274.477693,-1.714166,0.133650,2.833892,0.083594,-0.917235,0.259467,-0.980913,-0.133253,0.141604,-0.251341,0.012571,-0.279101,-25.022423,-7.794823,27.203247,,,,,,,
1537456274.507561,-1.740853,0.123919,2.832468,0.189022,-0.223715,0.247926,-0.978017,-0.123602,0.167941,0.061117,-0.102610,0.149427,-24.345928,-7.476646,27.945190,,,,,,,
1537456274.537428,-1.712962,0.118289,2.854394,0.982110,1.624118,-0.048545,-0.982994,-0.118013,0.140697,0.067543,-0.016463,0.130238,-24.614044,-7.137081,27.489990,,,,,,,
1537456274.567295,-1.684827,0.117984,2.869638,0.014308,0.090771,-0.100002,-0.986598,-0.117710,0.112993,0.051616,-0.049526,-0.151704,-25.810917,-5.872223,26.476685,,,,,,,
1537456274.597162,-1.692126,0.127126,2.864411,-0.189648,-0.180687,-0.454200,-0.984638,-0.126784,0.120056,0.186008,-0.096833,-0.090759,-25.826309,-6.258472,26.619629,,,,,,,
1537456274.627030,-1.682240,0.136617,2.870020,0.410616,0.889869,-0.098471,-0.984537,-0.136192,0.110177,-0.126059,-0.038857,0.145454,-25.881836,-6.478714,26.296082,,,,,,,
1537456274.656897,-1.654993,0.134445,2.877294,-0.049254,0.574827,0.154441,-0.987465,-0.134040,0.083338,-0.075264,0.097022,0.020711,-26.345188,-6.239235,25.761169,,,,,,,
1537456274.686764,-1.657827,0.134684,2.862720,-0.706870,-0.429304,-0.133987,-0.987193,-0.134277,0.086133,0.132640,-0.019105,0.043673,-26.468002,-6.538528,25.757080,,,,,,,
1537456274.716632,-1.657287,0.140693,2.847113,-0.341487,0.232379,0.012975,-0.986417,-0.140229,0.085529,-0.100619,0.019716,-0.001972,-26.362965,-7.180050,25.920044,,,,,,,
1537456274.746499,-1.650880,0.136204,2.841744,-0.134702,-0.002278,0.089123,-0.987563,-0.135783,0.079257,0.048079,0.004191,-0.125598,-26.637859,-7.502911,25.714172,,,,,,,
1537456274.776366,-1.647675,0.135411,2.839469,0.006369,0.449330,0.080096,-0.987919,-0.134997,0.076099,0.092060,-0.051892,0.021572,-26.705135,-7.496346,25.843750,,,,,,,
1537456274.806233,-1.630534,0.134809,2.841823,-0.018814,0.150459,-0.042964,-0.989159,-0.134401,0.059161,-0.078407,-0.040739,-0.041125,-27.164532,-7.509060,25.244202,,,,,,,
1537456274.836101,-1.636293,0.131491,2.842279,0.076896,-0.325876,0.206102,-0.989241,-0.131113,0.064885,-0.001954,-0.060843,-0.022725,-27.321293,-7.529720,25.167542,,,,,,,
1537456274.865968,-1.643164,0.125498,2.849119,0.405149,0.309165,0.118037,-0.989538,-0.125169,0.071736,-0.002375,0.022050,0.080577,-26.880276,-7.036907,25.534790,,,,,,,
1537456274.895835,-1.626958,0.123638,2.863586,0.319133,0.368148,-0.057507,-0.990801,-0.123323,0.055704,0.004855,0.035829,-0.050653,-27.199982,-6.693104,25.165588,,,,,,,
1537456274.925702,-1.633822,0.128604,2.863621,-0.160612,-0.520945,-0.181615,-0.989773,-0.128250,0.062464,-0.008106,-0.080277,-0.005564,-27.477161,-6.600372,24.890381,,,,,,,
1537456274.955570,-1.637135,0.132018,2.870689,0.562572,0.271992,-0.114199,-0.989118,-0.131635,0.065714,0.018140,0.029340,-0.095636,-27.037689,-6.594276,25.021729,,,,,,,
1537456274.985437,-1.638395,0.132710,2.888273,0.425866,-0.267182,-0.007920,-0.988943,-0.132320,0.066954,-0.132380,0.169949,0.004519,-27.135067,-6.118534,24.915466,,,,,,,
1537456275.015304,-1.654289,0.112232,2.895872,0.537588,0.073930,1.359759,-0.990247,-0.111997,0.082871,-0.287433,0.240232,0.212280,-26.911636,-5.266102,24.983276,,,,,,,
1537456275.045172,-1.656806,0.101420,2.901242,-0.446142,-0.752162,-0.593234,-0.991183,-0.101246,0.085462,1.323688,-1.099651,-0.277891,-27.214485,-5.126961,24.566284,,,,,,,
1537456275.075039,-1.661583,0.104900,2.903279,0.156697,-0.057388,-0.234269,-0.990407,-0.104708,0.090164,0.292638,-0.148817,0.156724,-26.997120,-5.392693,25.082153,,,,,,,
1537456275.104906,-1.677791,0.130017,2.896545,-0.616426,-0.871304,-1.112193,-0.985890,-0.129651,0.105889,-0.047420,0.220167,-0.037606,-26.871052,-6.052597,25.481873,,,,,,,
1537456275.134774,-1.694063,0.161603,2.885305,-0.363739,-0.453213,-0.954039,-0.979481,-0.160901,0.121353,-0.088741,0.006436,-0.015548,-26.049305,-8.060444,26.342285,,,,,,,
1537456275.164642,-1.698343,0.186081,2.888438,0.263544,0.277860,-0.788667,-0.974753,-0.185009,0.125006,0.071708,-0.054508,-0.042395,-25.993637,-8.564785,26.494019,,,,,,,
1537456275.194509,-1.690432,0.212424,2.901113,0.228620,0.457191,-1.253837,-0.970535,-0.210830,0.116668,0.123565,0.030684,-0.083297,-26.212784,-9.261505,26.019165,,,,,,,
1537456275.224376,-1.662157,0.243706,2.922434,0.581298,1.362592,-1.129236,-0.966403,-0.241301,0.088537,-0.344678,0.034911,0.172052,-26.585560,-9.361412,25.429077,,,,,,,
1537456275.254244,-1.628156,0.286868,2.930916,-0.060164,1.085452,-1.564058,-0.957558,-0.282949,0.054986,-0.057716,-0.191691,0.239677,-27.856331,-10.306324,24.069580,,,,,,,
1537456275.284111,-1.598650,0.341755,2.931818,0.080872,1.124746,-2.186891,-0.941802,-0.335141,0.026239,-0.055817,0.041562,0.003210,-28.269096,-11.128922,23.703613,,,,,,,
1537456275.313978,-1.572243,0.411930,2.936563,-0.328483,-0.104965,-2.229097,-0.916349,-0.400378,0.001326,-0.191821,0.149768,-0.013457,-29.055866,-13.719166,22.439636,,,,,,,
1537456275.343846,-1.598012,0.479920,2.905612,-0.985978,-1.482123,-2.202371,-0.886703,-0.461708,0.024138,0.198211,0.006371,-0.149550,-28.301224,-15.183697,22.876831,,,,,,,
1537456275.373713,-1.612341,0.532296,2.893058,-0.246097,-0.302470,-1.457628,-0.860900,-0.507513,0.035787,0.048446,0.165197,0.040050,-26.641151,-18.439323,24.112122,,,,,,,
1537456275.403580,-1.617991,0.571988,2.880052,-0.573949,-0.622153,-1.221385,-0.839890,-0.541305,0.039668,-0.029236,0.060744,-0.077265,-26.098816,-19.463108,24.184326,,,,,,,
1537456275.433447,-1.620822,0.605152,2.876021,0.226289,0.430823,-0.966225,-0.821387,-0.568887,0.041124,0.093680,-0.116629,-0.063066,-25.131115,-21.603182,24.406189,,,,,,,
1537456275.463315,-1.612862,0.633600,2.885054,0.147817,0.407255,-0.903081,-0.805189,-0.592050,0.033891,0.014524,0.004586,0.051253,-25.076630,-22.031652,24.183105,,,,,,,
1537456275.493182,-1.610999,0.667431,2.876605,-0.720389,-0.785416,-1.107485,-0.784779,-0.618970,0.031567,-0.214076,0.151670,0.046604,-24.426304,-23.322952,24.104553,,,,,,,
1537456275.523049,-1.611684,0.698214,2.851983,-0.459633,-0.232521,-0.820522,-0.765351,-0.642851,0.031311,0.240677,-0.154284,-0.047851,-23.691395,-24.469467,24.203979,,,,,,,
1537456275.552917,-1.614389,0.721123,2.843477,-0.210584,-0.407267,-0.704480,-0.750351,-0.660229,0.032731,0.001587,-0.024708,-0.106080,-22.846054,-25.965757,24.441467,,,,,,,
1537456275.582784,-1.632735,0.750457,2.831974,-0.166333,-0.608586,-0.925981,-0.729974,-0.681973,0.045272,-0.088126,-0.092487,0.078614,-22.213085,-26.872072,24.519287,,,,,,,
1537456275.612651,-1.633001,0.759974,2.849625,0.639616,0.801073,-0.211186,-0.723452,-0.688902,0.045060,0.029589,-0.126619,-0.021851,-21.303947,-27.447350,24.939453,,,,,,,
1537456275.642518,-1.626608,0.766625,2.879572,0.545047,0.582143,-0.171945,-0.719134,-0.693708,0.040178,-0.097318,0.109312,-0.035066,-21.893711,-26.811024,24.437683,,,,,,,
1537456275.672386,-1.623028,0.776239,2.894544,0.220634,0.334851,-0.449262,-0.712581,-0.700600,0.037253,-0.078573,0.119698,-0.043082,-21.934532,-26.665333,24.242737,,,,,,,
1537456275.702253,-1.617392,0.787009,2.908085,0.304307,0.541443,-0.204986,-0.705201,-0.708245,0.032883,0.111680,-0.148933,0.079559,-22.383770,-26.785618,23.698059,,,,,,,
1537456275.732120,-1.602277,0.789164,2.929323,0.569141,1.227901,-0.030700,-0.704090,-0.709764,0.022173,0.033344,-0.099501,0.044020,-22.517139,-26.466373,23.352844,,,,,,,
1537456275.761986,-1.594155,0.790430,2.948687,0.525507,0.582282,-0.182004,-0.703348,-0.710656,0.016433,-0.061728,0.031060,-0.104140,-23.344151,-25.932333,22.697998,,,,,,,
1537456275.791855,-1.602498,0.795830,2.988501,1.376516,1.017512,-0.109864,-0.699340,-0.714445,0.022178,0.210998,-0.129061,-0.219047,-23.622955,-25.804136,22.696228,,,,,,,
1537456275.821722,-1.621549,0.795378,3.059441,1.635726,0.737993,-0.092482,-0.699113,-0.714128,0.035513,-0.172683,-0.047255,-0.000158,-24.469692,-23.872374,22.361511,,,,,,,
1537456275.851589,-1.669505,0.810717,3.116678,0.893301,-0.859041,-0.995376,-0.685625,-0.724781,0.067898,-0.037870,-0.089580,0.338078,-24.696465,-23.194216,22.250183,,,,,,,
1537456275.881456,-1.715027,0.848224,3.134296,0.032315,-0.504229,-1.317815,-0.654450,-0.750107,0.095052,-0.111709,0.256195,0.126277,-23.214664,-23.786171,23.665405,,,,,,,
1537456275.911324,-1.707398,0.890239,3.127209,-0.816449,0.021282,-1.417058,-0.623365,-0.777222,0.085686,-0.189776,0.228547,0.270805,-22.698643,-24.479382,23.828247,,,,,,,
1537456275.941191,-1.680032,0.929798,3.083305,-1.147097,-0.451051,-1.020161,-0.594431,-0.801499,0.065193,0.105753,0.042222,-0.005607,-21.619534,-26.854839,23.888428,,,,,,,
1537456275.971058,-1.659365,0.962016,3.044112,-0.560937,-0.306008,-0.901158,-0.569625,-0.820346,0.050583,0.053268,-0.004361,-0.301880,-21.155422,-28.503448,23.669006,,,,,,,
1537456276.000925,-1.655844,0.984444,3.028528,-0.250158,-0.320530,-0.619735,-0.551327,-0.832965,0.047002,0.031170,-0.124997,-0.110128,-19.927200,-30.036070,23.799500,,,,,,,
1537456276.030793,-1.662125,1.002352,3.023931,-0.239704,-0.547476,-0.677230,-0.536078,-0.842739,0.049096,-0.068109,-0.015003,0.066200,-19.414524,-30.227039,23.975342,,,,,,,
1537456276.060660,-1.668433,1.031476,3.015797,-0.161982,-0.394750,-1.085982,-0.511107,-0.858058,0.050062,0.030013,0.051036,-0.088453,-18.132149,-31.367832,24.109375,,,,,,,
1537456276.090527,-1.672680,1.057897,3.015030,-0.107060,0.044192,-0.610208,-0.488161,-0.871326,0.049909,0.196581,-0.077283,0.082919,-17.391880,-31.941582,24.076416,,,,,,,
1537456276.120395,-1.660304,1.067061,3.003778,-0.232318,0.255201,-0.131967,-0.480768,-0.875786,0.043148,-0.008704,0.008354,0.027821,-16.869427,-32.700905,23.930298,,,,,,,
1537456276.150262,-1.642905,1.073349,2.994413,-0.193206,0.258328,-0.075673,-0.475944,-0.878803,0.034379,0.187644,-0.078823,-0.010866,-16.878460,-32.869629,23.827820,,,,,,,
1537456276.180129,-1.629851,1.070519,2.979692,-0.218572,-0.260104,0.102734,-0.478833,-0.877449,0.028310,0.001294,-0.015327,-0.108282,-16.933056,-33.098183,23.539917,,,,,,,
1537456276.209997,-1.628325,1.074819,2.977459,0.022028,0.200098,-0.120044,-0.475104,-0.879504,0.027362,-0.049798,0.023852,0.053754,-16.829170,-33.403122,23.464539,,,,,,,
1537456276.239864,-1.631690,1.088043,2.981302,0.009616,-0.268078,-0.560716,-0.463359,-0.885720,0.028251,-0.040685,0.017541,-0.136802,-16.547363,-33.514740,23.488770,,,,,,,
1537456276.269731,-1.652324,1.107290,2.988809,0.147672,-0.548962,-0.627007,-0.445602,-0.894490,0.036410,-0.053849,-0.085414,-0.002474,-15.364483,-33.842773,23.940125,,,,,,,
1537456276.299599,-1.678733,1.127628,3.005746,0.094875,-0.336025,-0.659705,-0.426308,-0.903398,0.046194,0.042427,0.025743,0.048472,-14.703388,-33.979042,24.080383,,,,,,,
1537456276.329466,-1.689652,1.145067,3.011260,-0.010343,-0.137195,-0.618385,-0.410071,-0.910738,0.048970,0.103888,0.054796,0.011180,-13.731113,-34.277931,24.246826,,,,,,,
1537456276.359333,-1.696721,1.162320,3.011325,-0.160239,-0.397152,-0.524030,-0.394066,-0.917727,0.049887,-0.103142,-0.024747,0.094522,-13.225941,-34.662941,24.237976,,,,,,,
1537456276.389200,-1.704123,1.178601,3.008349,-0.132449,-0.346162,-0.573055,-0.378825,-0.924072,0.050809,0.077723,-0.030685,-0.028928,-12.255032,-35.060646,24.339355,,,,,,,
1537456276.419068,-1.708804,1.198440,3.001388,-0.186449,-0.448906,-0.816706,-0.360352,-0.931473,0.050049,0.002640,0.047607,0.057250,-12.018501,-35.570183,24.557861,,,,,,,
1537456276.448935,-1.738072,1.225189,3.010712,0.162447,-0.724551,-0.911648,-0.334039,-0.940870,0.056404,-0.210425,-0.028857,-0.130577,-10.188194,-36.108650,24.791992,,,,,,,
1537456276.478802,-1.800428,1.248751,3.059417,0.450859,-0.353416,-0.834103,-0.308198,-0.948590,0.072043,0.081621,-0.065997,-0.098380,-9.019348,-36.310432,25.113403,,,,,,,
1537456276.508670,-1.833963,1.265348,3.085592,-0.133273,-0.285994,-0.364776,-0.290368,-0.953712,0.078229,0.218377,0.031227,0.170764,-7.905781,-36.305054,25.225281,,,,,,,
1537456276.538537,-1.818211,1.272234,3.058755,-0.437228,-0.390345,-0.170975,-0.285189,-0.955760,0.072036,-0.056852,-0.008961,0.059709,-7.274391,-36.492393,25.112549,,,,,,,
1537456276.568404,-1.777789,1.282499,3.011890,-0.573110,-0.141515,-0.274863,-0.278251,-0.958729,0.058433,-0.122475,-0.017757,0.067742,-6.512798,-36.920021,24.715942,,,,,,,
1537456276.598271,-1.716568,1.293945,2.947252,-0.753301,0.135234,-0.258384,-0.270429,-0.961921,0.039703,0.026029,-0.007989,-0.037399,-6.145977,-37.350517,24.295898,,,,,,,
1537456276.628139,-1.639814,1.304839,2.882391,-0.462547,0.514005,-0.355509,-0.262207,-0.964841,0.018126,-0.015869,-0.021471,-0.051024,-5.725445,-38.335915,23.505493,,,,,,,
1537456276.658006,-1.619804,1.314496,2.864417,0.166549,-0.192039,-0.299749,-0.253199,-0.967335,0.012419,-0.048269,-0.051052,-0.302900,-5.486465,-38.736721,23.477600,,,,,,,
1537456276.687873,-1.682870,1.325775,2.921991,0.437555,-0.209749,-0.491833,-0.241055,-0.970132,0.027130,-0.046100,-0.025626,0.053116,-5.006310,-38.669640,23.894104,,,,,,,
1537456276.717740,-1.738449,1.344539,2.971171,0.239895,-0.299832,-0.645073,-0.221187,-0.974513,0.037434,0.079707,0.099009,0.010494,-4.460350,-38.535744,24.103699,,,,,,,
1537456276.747608,-1.782717,1.357769,3.014854,0.304256,0.120307,-0.457914,-0.206690,-0.977395,0.044470,0.038065,-0.037070,-0.082220,-3.296656,-38.620869,24.260803,,,,,,,
1537456276.777475,-1.825939,1.365271,3.068971,0.172441,0.303033,-0.264566,-0.197474,-0.978954,0.051507,0.221782,0.051509,0.067405,-3.271502,-38.676941,24.238831,,,,,,,
1537456276.807342,-1.806165,1.372040,3.054756,-0.553036,0.253128,0.083008,-0.192006,-0.980313,0.046046,0.365361,-0.057437,0.301458,-3.036911,-38.326111,23.979309,,,,,,,
1537456276.837209,-1.648770,1.373488,2.901273,-1.031300,0.302891,0.055420,-0.195434,-0.980598,0.015270,-0.072571,-0.027978,0.084172,-3.237093,-39.085297,23.224365,,,,,,,
1537456276.867076,-1.546577,1.374451,2.813701,-0.360237,0.653570,-0.365775,-0.195028,-0.980786,-0.004724,0.012091,0.042096,0.089456,-3.422796,-39.485592,22.919373,,,,,,,
1537456276.896944,-1.400238,1.386447,2.729476,-0.277964,3.223375,0.913884,-0.180647,-0.983056,-0.031113,0.675581,-0.003394,-0.507385,-5.155548,-39.820244,22.363159,,,,,,,
1537456276.926811,-1.272607,1.354498,2.635022,-1.263018,-0.159922,0.613233,-0.205144,-0.976699,-0.063052,-0.374446,-0.133882,0.400546,-6.865208,-39.566418,21.427673,,,,,,,
1537456276.956678,-1.162974,1.321969,2.521296,-0.747742,-0.101836,0.599691,-0.226070,-0.969202,-0.097672,-0.244984,-0.072150,-0.267059,-7.663113,-40.794277,20.363464,,,,,,,
1537456276.986545,-1.162056,1.314522,2.516215,0.045005,0.233270,0.104721,-0.232595,-0.967341,-0.100745,0.047064,-0.016073,-0.139032,-7.625351,-40.947556,20.102417,,,,,,,
1537456277.016413,-1.167575,1.320907,2.528103,0.237107,-0.083888,-0.219471,-0.227461,-0.968940,-0.097034,0.000334,-0.011514,-0.097577,-7.567699,-41.165871,20.051270,,,,,,,
1537456277.046280,-1.206472,1.332828,2.561970,0.571187,-0.271058,-0.260218,-0.220254,-0.971819,-0.083994,0.078668,-0.031538,-0.164084,-7.294453,-40.938148,20.113220,,,,,,,
